path,filename,class,label,width,height,aspect_ratio,brightness
D:\Dataset BDC26\train\2_Organic\O_617.jpg,O_617.jpg,2_Organic,2,194,260,0.7461538461538462,106.20155300026435
D:\Dataset BDC26\train\2_Organic\O_6170.jpg,O_6170.jpg,2_Organic,2,300,168,1.7857142857142858,93.45955026455027
D:\Dataset BDC26\train\2_Organic\O_6171.jpg,O_6171.jpg,2_Organic,2,248,203,1.2216748768472907,141.39562476826106
D:\Dataset BDC26\train\2_Organic\O_6172.jpg,O_6172.jpg,2_Organic,2,300,168,1.7857142857142858,115.05349206349206
D:\Dataset BDC26\train\2_Organic\O_6173.jpg,O_6173.jpg,2_Organic,2,379,133,2.8496240601503757,105.62158033606443
D:\Dataset BDC26\train\2_Organic\O_6174.jpg,O_6174.jpg,2_Organic,2,259,194,1.3350515463917525,105.5018044554127
D:\Dataset BDC26\train\2_Organic\O_6175.jpg,O_6175.jpg,2_Organic,2,299,168,1.7797619047619047,112.43896984657856
D:\Dataset BDC26\train\2_Organic\O_6176.jpg,O_6176.jpg,2_Organic,2,275,183,1.5027322404371584,94.85998344096704
D:\Dataset BDC26\train\2_Organic\O_6177.jpg,O_6177.jpg,2_Organic,2,275,183,1.5027322404371584,125.4035568802782
D:\Dataset BDC26\train\2_Organic\O_6178.jpg,O_6178.jpg,2_Organic,2,259,194,1.3350515463917525,107.34890339529515
D:\Dataset BDC26\train\2_Organic\O_6179.jpg,O_6179.jpg,2_Organic,2,263,191,1.3769633507853403,122.39505902494375
D:\Dataset BDC26\train\2_Organic\O_618.jpg,O_618.jpg,2_Organic,2,225,225,1.0,199.11608888888887
D:\Dataset BDC26\train\2_Organic\O_6180.jpg,O_6180.jpg,2_Organic,2,300,168,1.7857142857142858,109.04602513227512
D:\Dataset BDC26\train\2_Organic\O_6181.jpg,O_6181.jpg,2_Organic,2,333,151,2.205298013245033,119.25116507235713
D:\Dataset BDC26\train\2_Organic\O_6182.jpg,O_6182.jpg,2_Organic,2,312,162,1.9259259259259258,147.04737786219266
D:\Dataset BDC26\train\2_Organic\O_6183.jpg,O_6183.jpg,2_Organic,2,275,183,1.5027322404371584,137.9695446265938
D:\Dataset BDC26\train\2_Organic\O_6184.jpg,O_6184.jpg,2_Organic,2,275,183,1.5027322404371584,89.54984600099355
D:\Dataset BDC26\train\2_Organic\O_6185.jpg,O_6185.jpg,2_Organic,2,259,194,1.3350515463917525,94.77768047871139
D:\Dataset BDC26\train\2_Organic\O_6186.jpg,O_6186.jpg,2_Organic,2,285,177,1.6101694915254237,117.2393630026101
D:\Dataset BDC26\train\2_Organic\O_6187.jpg,O_6187.jpg,2_Organic,2,300,168,1.7857142857142858,98.48089285714286
D:\Dataset BDC26\train\2_Organic\O_6188.jpg,O_6188.jpg,2_Organic,2,194,259,0.749034749034749,100.7010242938078
D:\Dataset BDC26\train\2_Organic\O_6189.jpg,O_6189.jpg,2_Organic,2,275,183,1.5027322404371584,139.06440801457194
D:\Dataset BDC26\train\2_Organic\O_619.jpg,O_619.jpg,2_Organic,2,224,224,1.0,181.9577088647959
D:\Dataset BDC26\train\2_Organic\O_6190.jpg,O_6190.jpg,2_Organic,2,259,194,1.3350515463917525,164.95689872493998
D:\Dataset BDC26\train\2_Organic\O_6191.jpg,O_6191.jpg,2_Organic,2,300,168,1.7857142857142858,119.7591798941799
D:\Dataset BDC26\train\2_Organic\O_6192.jpg,O_6192.jpg,2_Organic,2,301,167,1.8023952095808384,216.55712495275233
D:\Dataset BDC26\train\2_Organic\O_6193.jpg,O_6193.jpg,2_Organic,2,386,130,2.9692307692307693,106.90464328417697
D:\Dataset BDC26\train\2_Organic\O_6194.jpg,O_6194.jpg,2_Organic,2,187,270,0.6925925925925925,104.98915296758433
D:\Dataset BDC26\train\2_Organic\O_6195.jpg,O_6195.jpg,2_Organic,2,279,181,1.5414364640883977,130.10661597259352
D:\Dataset BDC26\train\2_Organic\O_6196.jpg,O_6196.jpg,2_Organic,2,274,184,1.4891304347826086,120.08337300327939
D:\Dataset BDC26\train\2_Organic\O_6197.jpg,O_6197.jpg,2_Organic,2,273,184,1.483695652173913,104.27495753039231
D:\Dataset BDC26\train\2_Organic\O_6198.jpg,O_6198.jpg,2_Organic,2,225,225,1.0,151.5544427983539
D:\Dataset BDC26\train\2_Organic\O_6199.jpg,O_6199.jpg,2_Organic,2,301,167,1.8023952095808384,132.30981226914943
D:\Dataset BDC26\train\2_Organic\O_62.jpg,O_62.jpg,2_Organic,2,194,259,0.749034749034749,212.56286404224548
D:\Dataset BDC26\train\2_Organic\O_620.jpg,O_620.jpg,2_Organic,2,268,188,1.425531914893617,197.1281094527363
D:\Dataset BDC26\train\2_Organic\O_6200.jpg,O_6200.jpg,2_Organic,2,308,164,1.8780487804878048,164.77186279167987
D:\Dataset BDC26\train\2_Organic\O_6201.jpg,O_6201.jpg,2_Organic,2,260,194,1.3402061855670102,132.39386730108382
D:\Dataset BDC26\train\2_Organic\O_6202.jpg,O_6202.jpg,2_Organic,2,275,183,1.5027322404371584,144.29388309322735
D:\Dataset BDC26\train\2_Organic\O_6203.jpg,O_6203.jpg,2_Organic,2,262,193,1.3575129533678756,178.11623093251066
D:\Dataset BDC26\train\2_Organic\O_6204.jpg,O_6204.jpg,2_Organic,2,208,157,1.3248407643312101,102.7287073330067
D:\Dataset BDC26\train\2_Organic\O_6205.jpg,O_6205.jpg,2_Organic,2,275,183,1.5027322404371584,106.77424739195231
D:\Dataset BDC26\train\2_Organic\O_6206.jpg,O_6206.jpg,2_Organic,2,259,194,1.3350515463917525,136.99443405113507
D:\Dataset BDC26\train\2_Organic\O_6207.jpg,O_6207.jpg,2_Organic,2,276,183,1.5081967213114753,104.63421636176447
D:\Dataset BDC26\train\2_Organic\O_6208.jpg,O_6208.jpg,2_Organic,2,291,173,1.6820809248554913,78.6393606525899
D:\Dataset BDC26\train\2_Organic\O_6209.jpg,O_6209.jpg,2_Organic,2,275,183,1.5027322404371584,181.6993343268753
D:\Dataset BDC26\train\2_Organic\O_621.jpg,O_621.jpg,2_Organic,2,389,129,3.0155038759689923,91.16912775751778
D:\Dataset BDC26\train\2_Organic\O_6210.jpg,O_6210.jpg,2_Organic,2,318,159,2.0,166.3302216420764
D:\Dataset BDC26\train\2_Organic\O_6211.jpg,O_6211.jpg,2_Organic,2,318,159,2.0,82.59962026818559
D:\Dataset BDC26\train\2_Organic\O_6212.jpg,O_6212.jpg,2_Organic,2,257,196,1.3112244897959184,111.24981471187697
D:\Dataset BDC26\train\2_Organic\O_6213.jpg,O_6213.jpg,2_Organic,2,367,137,2.678832116788321,147.63872922426194
D:\Dataset BDC26\train\2_Organic\O_6214.jpg,O_6214.jpg,2_Organic,2,330,153,2.156862745098039,62.53578266323365
D:\Dataset BDC26\train\2_Organic\O_6215.jpg,O_6215.jpg,2_Organic,2,275,183,1.5027322404371584,72.56385494287134
D:\Dataset BDC26\train\2_Organic\O_6216.jpg,O_6216.jpg,2_Organic,2,184,274,0.6715328467153284,141.14884824923305
D:\Dataset BDC26\train\2_Organic\O_6217.jpg,O_6217.jpg,2_Organic,2,271,186,1.456989247311828,104.61981377878296
D:\Dataset BDC26\train\2_Organic\O_6218.jpg,O_6218.jpg,2_Organic,2,288,175,1.6457142857142857,115.75006613756614
D:\Dataset BDC26\train\2_Organic\O_6219.jpg,O_6219.jpg,2_Organic,2,299,168,1.7797619047619047,98.0170542018368
D:\Dataset BDC26\train\2_Organic\O_622.jpg,O_622.jpg,2_Organic,2,258,195,1.323076923076923,88.29579275160671
D:\Dataset BDC26\train\2_Organic\O_6220.jpg,O_6220.jpg,2_Organic,2,327,154,2.1233766233766236,127.45366509127977
D:\Dataset BDC26\train\2_Organic\O_6221.jpg,O_6221.jpg,2_Organic,2,274,184,1.4891304347826086,108.89837882153813
D:\Dataset BDC26\train\2_Organic\O_6222.jpg,O_6222.jpg,2_Organic,2,300,168,1.7857142857142858,139.48083994708995
D:\Dataset BDC26\train\2_Organic\O_6223.jpg,O_6223.jpg,2_Organic,2,312,162,1.9259259259259258,189.97339611691464
D:\Dataset BDC26\train\2_Organic\O_6224.jpg,O_6224.jpg,2_Organic,2,237,213,1.1126760563380282,150.7433093639191
D:\Dataset BDC26\train\2_Organic\O_6225.jpg,O_6225.jpg,2_Organic,2,300,168,1.7857142857142858,97.40651455026455
D:\Dataset BDC26\train\2_Organic\O_6226.jpg,O_6226.jpg,2_Organic,2,293,172,1.7034883720930232,82.52570309812948
D:\Dataset BDC26\train\2_Organic\O_6227.jpg,O_6227.jpg,2_Organic,2,276,183,1.5081967213114753,126.39685462368998
D:\Dataset BDC26\train\2_Organic\O_6228.jpg,O_6228.jpg,2_Organic,2,300,168,1.7857142857142858,202.23994047619047
D:\Dataset BDC26\train\2_Organic\O_6229.jpg,O_6229.jpg,2_Organic,2,247,204,1.2107843137254901,136.34606123151013
D:\Dataset BDC26\train\2_Organic\O_623.jpg,O_623.jpg,2_Organic,2,275,183,1.5027322404371584,149.57273058453384
D:\Dataset BDC26\train\2_Organic\O_6230.jpg,O_6230.jpg,2_Organic,2,275,183,1.5027322404371584,78.51137605563834
D:\Dataset BDC26\train\2_Organic\O_6231.jpg,O_6231.jpg,2_Organic,2,289,174,1.660919540229885,121.18801124236036
D:\Dataset BDC26\train\2_Organic\O_6232.jpg,O_6232.jpg,2_Organic,2,300,168,1.7857142857142858,133.7383134920635
D:\Dataset BDC26\train\2_Organic\O_6233.jpg,O_6233.jpg,2_Organic,2,318,159,2.0,114.52735255725644
D:\Dataset BDC26\train\2_Organic\O_6234.jpg,O_6234.jpg,2_Organic,2,213,200,1.065,200.08089984350545
D:\Dataset BDC26\train\2_Organic\O_6235.jpg,O_6235.jpg,2_Organic,2,223,226,0.9867256637168141,136.0400015873646
D:\Dataset BDC26\train\2_Organic\O_6236.jpg,O_6236.jpg,2_Organic,2,349,144,2.423611111111111,193.28494110156
D:\Dataset BDC26\train\2_Organic\O_6237.jpg,O_6237.jpg,2_Organic,2,200,252,0.7936507936507936,120.92164021164022
D:\Dataset BDC26\train\2_Organic\O_6238.jpg,O_6238.jpg,2_Organic,2,276,182,1.5164835164835164,94.28982852895898
D:\Dataset BDC26\train\2_Organic\O_6239.jpg,O_6239.jpg,2_Organic,2,264,191,1.382198952879581,179.87270611877943
D:\Dataset BDC26\train\2_Organic\O_624.jpg,O_624.jpg,2_Organic,2,220,229,0.9606986899563319,117.02054386661372
D:\Dataset BDC26\train\2_Organic\O_6240.jpg,O_6240.jpg,2_Organic,2,275,183,1.5027322404371584,165.28441794999173
D:\Dataset BDC26\train\2_Organic\O_6241.jpg,O_6241.jpg,2_Organic,2,220,220,1.0,214.78679752066114
D:\Dataset BDC26\train\2_Organic\O_6242.jpg,O_6242.jpg,2_Organic,2,206,244,0.8442622950819673,197.36947583426175
D:\Dataset BDC26\train\2_Organic\O_6243.jpg,O_6243.jpg,2_Organic,2,269,187,1.4385026737967914,188.36208576029262
D:\Dataset BDC26\train\2_Organic\O_6244.jpg,O_6244.jpg,2_Organic,2,214,235,0.9106382978723404,137.55311195068603
D:\Dataset BDC26\train\2_Organic\O_6245.jpg,O_6245.jpg,2_Organic,2,225,225,1.0,206.10651522633745
D:\Dataset BDC26\train\2_Organic\O_6246.jpg,O_6246.jpg,2_Organic,2,275,183,1.5027322404371584,106.72120549759893
D:\Dataset BDC26\train\2_Organic\O_6247.jpg,O_6247.jpg,2_Organic,2,275,183,1.5027322404371584,159.3226825633383
D:\Dataset BDC26\train\2_Organic\O_6248.jpg,O_6248.jpg,2_Organic,2,237,212,1.1179245283018868,191.76621420799827
D:\Dataset BDC26\train\2_Organic\O_6249.jpg,O_6249.jpg,2_Organic,2,316,159,1.9874213836477987,62.41608948332139
D:\Dataset BDC26\train\2_Organic\O_625.jpg,O_625.jpg,2_Organic,2,275,183,1.5027322404371584,217.86999172048354
D:\Dataset BDC26\train\2_Organic\O_6250.jpg,O_6250.jpg,2_Organic,2,216,233,0.927038626609442,184.8684098977375
D:\Dataset BDC26\train\2_Organic\O_6251.jpg,O_6251.jpg,2_Organic,2,213,237,0.8987341772151899,185.02981980018885
D:\Dataset BDC26\train\2_Organic\O_6252.jpg,O_6252.jpg,2_Organic,2,221,228,0.9692982456140351,172.6824773094123
D:\Dataset BDC26\train\2_Organic\O_6253.jpg,O_6253.jpg,2_Organic,2,317,159,1.9937106918238994,215.37331772579674
D:\Dataset BDC26\train\2_Organic\O_6254.jpg,O_6254.jpg,2_Organic,2,240,210,1.1428571428571428,202.70046296296297
D:\Dataset BDC26\train\2_Organic\O_6255.jpg,O_6255.jpg,2_Organic,2,275,183,1.5027322404371584,87.30371253518796
D:\Dataset BDC26\train\2_Organic\O_6256.jpg,O_6256.jpg,2_Organic,2,322,157,2.050955414012739,222.26346744735005
D:\Dataset BDC26\train\2_Organic\O_6257.jpg,O_6257.jpg,2_Organic,2,190,266,0.7142857142857143,157.65207096689093
D:\Dataset BDC26\train\2_Organic\O_6258.jpg,O_6258.jpg,2_Organic,2,243,207,1.173913043478261,213.91373928947735
D:\Dataset BDC26\train\2_Organic\O_6259.jpg,O_6259.jpg,2_Organic,2,225,225,1.0,182.32442469135802
D:\Dataset BDC26\train\2_Organic\O_626.jpg,O_626.jpg,2_Organic,2,225,225,1.0,212.87273744855966
D:\Dataset BDC26\train\2_Organic\O_6260.jpg,O_6260.jpg,2_Organic,2,230,219,1.0502283105022832,185.8975051287142
D:\Dataset BDC26\train\2_Organic\O_6261.jpg,O_6261.jpg,2_Organic,2,224,224,1.0,221.86174665178575
D:\Dataset BDC26\train\2_Organic\O_6262.jpg,O_6262.jpg,2_Organic,2,183,276,0.6630434782608695,199.36493888756897
D:\Dataset BDC26\train\2_Organic\O_6263.jpg,O_6263.jpg,2_Organic,2,300,168,1.7857142857142858,240.66992724867725
D:\Dataset BDC26\train\2_Organic\O_6264.jpg,O_6264.jpg,2_Organic,2,225,225,1.0,212.55809711934157
D:\Dataset BDC26\train\2_Organic\O_6265.jpg,O_6265.jpg,2_Organic,2,259,194,1.3350515463917525,172.61953190303703
D:\Dataset BDC26\train\2_Organic\O_6266.jpg,O_6266.jpg,2_Organic,2,324,156,2.076923076923077,241.62794792655905
D:\Dataset BDC26\train\2_Organic\O_6267.jpg,O_6267.jpg,2_Organic,2,281,179,1.5698324022346368,161.2144310357396
D:\Dataset BDC26\train\2_Organic\O_6268.jpg,O_6268.jpg,2_Organic,2,266,189,1.4074074074074074,206.88819270398213
D:\Dataset BDC26\train\2_Organic\O_6269.jpg,O_6269.jpg,2_Organic,2,220,229,0.9606986899563319,219.4370848220193
D:\Dataset BDC26\train\2_Organic\O_627.jpg,O_627.jpg,2_Organic,2,225,225,1.0,187.2126683127572
D:\Dataset BDC26\train\2_Organic\O_6270.jpg,O_6270.jpg,2_Organic,2,217,232,0.9353448275862069,201.932881773399
D:\Dataset BDC26\train\2_Organic\O_6271.jpg,O_6271.jpg,2_Organic,2,225,225,1.0,185.42791111111114
D:\Dataset BDC26\train\2_Organic\O_6272.jpg,O_6272.jpg,2_Organic,2,191,264,0.7234848484848485,219.97318737109313
D:\Dataset BDC26\train\2_Organic\O_6273.jpg,O_6273.jpg,2_Organic,2,300,168,1.7857142857142858,181.9477976190476
D:\Dataset BDC26\train\2_Organic\O_6274.jpg,O_6274.jpg,2_Organic,2,270,187,1.4438502673796791,196.10125437380339
D:\Dataset BDC26\train\2_Organic\O_6275.jpg,O_6275.jpg,2_Organic,2,284,177,1.6045197740112995,82.31768388106416
D:\Dataset BDC26\train\2_Organic\O_6276.jpg,O_6276.jpg,2_Organic,2,225,225,1.0,190.84408230452675
D:\Dataset BDC26\train\2_Organic\O_6277.jpg,O_6277.jpg,2_Organic,2,200,194,1.0309278350515463,94.29880584192439
D:\Dataset BDC26\train\2_Organic\O_6278.jpg,O_6278.jpg,2_Organic,2,406,124,3.274193548387097,85.20217569786536
D:\Dataset BDC26\train\2_Organic\O_6279.jpg,O_6279.jpg,2_Organic,2,202,250,0.808,194.83610561056105
D:\Dataset BDC26\train\2_Organic\O_628.jpg,O_628.jpg,2_Organic,2,183,275,0.6654545454545454,118.45942705745983
D:\Dataset BDC26\train\2_Organic\O_6280.jpg,O_6280.jpg,2_Organic,2,287,176,1.6306818181818181,90.28446705733292
D:\Dataset BDC26\train\2_Organic\O_6281.jpg,O_6281.jpg,2_Organic,2,259,195,1.3282051282051281,191.19632379632378
D:\Dataset BDC26\train\2_Organic\O_6282.jpg,O_6282.jpg,2_Organic,2,258,195,1.323076923076923,164.5399721725303
D:\Dataset BDC26\train\2_Organic\O_6283.jpg,O_6283.jpg,2_Organic,2,275,183,1.5027322404371584,105.12483523762212
D:\Dataset BDC26\train\2_Organic\O_6284.jpg,O_6284.jpg,2_Organic,2,205,246,0.8333333333333334,198.27699781875867
D:\Dataset BDC26\train\2_Organic\O_6285.jpg,O_6285.jpg,2_Organic,2,221,228,0.9692982456140351,178.57904659839645
D:\Dataset BDC26\train\2_Organic\O_6286.jpg,O_6286.jpg,2_Organic,2,217,232,0.9353448275862069,169.5631389374437
D:\Dataset BDC26\train\2_Organic\O_6287.jpg,O_6287.jpg,2_Organic,2,190,265,0.7169811320754716,79.0827606752731
D:\Dataset BDC26\train\2_Organic\O_6288.jpg,O_6288.jpg,2_Organic,2,236,213,1.107981220657277,187.35835919471631
D:\Dataset BDC26\train\2_Organic\O_6289.jpg,O_6289.jpg,2_Organic,2,275,183,1.5027322404371584,214.00225202848154
D:\Dataset BDC26\train\2_Organic\O_629.jpg,O_629.jpg,2_Organic,2,181,278,0.6510791366906474,220.2881805053195
D:\Dataset BDC26\train\2_Organic\O_6290.jpg,O_6290.jpg,2_Organic,2,314,160,1.9625,214.1316348195329
D:\Dataset BDC26\train\2_Organic\O_6291.jpg,O_6291.jpg,2_Organic,2,225,225,1.0,201.65298436213993
D:\Dataset BDC26\train\2_Organic\O_6292.jpg,O_6292.jpg,2_Organic,2,225,225,1.0,223.16715061728394
D:\Dataset BDC26\train\2_Organic\O_6293.jpg,O_6293.jpg,2_Organic,2,275,183,1.5027322404371584,178.0977314124855
D:\Dataset BDC26\train\2_Organic\O_6294.jpg,O_6294.jpg,2_Organic,2,225,225,1.0,205.76190946502058
D:\Dataset BDC26\train\2_Organic\O_6295.jpg,O_6295.jpg,2_Organic,2,225,225,1.0,190.83012345679012
D:\Dataset BDC26\train\2_Organic\O_6296.jpg,O_6296.jpg,2_Organic,2,240,210,1.1428571428571428,173.04996031746032
D:\Dataset BDC26\train\2_Organic\O_6297.jpg,O_6297.jpg,2_Organic,2,225,225,1.0,187.64202798353912
D:\Dataset BDC26\train\2_Organic\O_6298.jpg,O_6298.jpg,2_Organic,2,259,194,1.3350515463917525,168.60107603922037
D:\Dataset BDC26\train\2_Organic\O_6299.jpg,O_6299.jpg,2_Organic,2,322,157,2.050955414012739,92.39608471469451
D:\Dataset BDC26\train\2_Organic\O_63.jpg,O_63.jpg,2_Organic,2,225,225,1.0,179.66568559670782
D:\Dataset BDC26\train\2_Organic\O_630.jpg,O_630.jpg,2_Organic,2,260,194,1.3402061855670102,160.7603819719799
D:\Dataset BDC26\train\2_Organic\O_6300.jpg,O_6300.jpg,2_Organic,2,168,299,0.5618729096989966,203.66835881509795
D:\Dataset BDC26\train\2_Organic\O_6301.jpg,O_6301.jpg,2_Organic,2,183,275,0.6654545454545454,64.25715515813876
D:\Dataset BDC26\train\2_Organic\O_6302.jpg,O_6302.jpg,2_Organic,2,263,191,1.3769633507853403,173.38448164884971
D:\Dataset BDC26\train\2_Organic\O_6303.jpg,O_6303.jpg,2_Organic,2,225,225,1.0,181.6710320987654
D:\Dataset BDC26\train\2_Organic\O_6304.jpg,O_6304.jpg,2_Organic,2,275,183,1.5027322404371584,209.0656797483027
D:\Dataset BDC26\train\2_Organic\O_6305.jpg,O_6305.jpg,2_Organic,2,225,225,1.0,212.80047407407406
D:\Dataset BDC26\train\2_Organic\O_6306.jpg,O_6306.jpg,2_Organic,2,259,194,1.3350515463917525,233.39588557629796
D:\Dataset BDC26\train\2_Organic\O_6307.jpg,O_6307.jpg,2_Organic,2,225,225,1.0,200.44409547325105
D:\Dataset BDC26\train\2_Organic\O_6308.jpg,O_6308.jpg,2_Organic,2,224,225,0.9955555555555555,208.5920105820106
D:\Dataset BDC26\train\2_Organic\O_6309.jpg,O_6309.jpg,2_Organic,2,268,188,1.425531914893617,206.44603445538266
D:\Dataset BDC26\train\2_Organic\O_631.jpg,O_631.jpg,2_Organic,2,275,183,1.5027322404371584,95.39293260473589
D:\Dataset BDC26\train\2_Organic\O_6310.jpg,O_6310.jpg,2_Organic,2,275,183,1.5027322404371584,92.40332505381684
D:\Dataset BDC26\train\2_Organic\O_6311.jpg,O_6311.jpg,2_Organic,2,260,194,1.3402061855670102,81.35053528945282
D:\Dataset BDC26\train\2_Organic\O_6312.jpg,O_6312.jpg,2_Organic,2,262,192,1.3645833333333333,78.0077594889737
D:\Dataset BDC26\train\2_Organic\O_6313.jpg,O_6313.jpg,2_Organic,2,259,194,1.3350515463917525,99.65880534437235
D:\Dataset BDC26\train\2_Organic\O_6314.jpg,O_6314.jpg,2_Organic,2,90,216,0.4166666666666667,189.13470507544582
D:\Dataset BDC26\train\2_Organic\O_6315.jpg,O_6315.jpg,2_Organic,2,300,168,1.7857142857142858,183.48167328042328
D:\Dataset BDC26\train\2_Organic\O_6316.jpg,O_6316.jpg,2_Organic,2,274,184,1.4891304347826086,220.55492965196234
D:\Dataset BDC26\train\2_Organic\O_6317.jpg,O_6317.jpg,2_Organic,2,259,194,1.3350515463917525,63.98074141888574
D:\Dataset BDC26\train\2_Organic\O_6318.jpg,O_6318.jpg,2_Organic,2,89,218,0.40825688073394495,148.77627735972237
D:\Dataset BDC26\train\2_Organic\O_6319.jpg,O_6319.jpg,2_Organic,2,262,192,1.3645833333333333,207.90257898642918
D:\Dataset BDC26\train\2_Organic\O_632.jpg,O_632.jpg,2_Organic,2,255,197,1.2944162436548223,227.78118177897215
D:\Dataset BDC26\train\2_Organic\O_6320.jpg,O_6320.jpg,2_Organic,2,275,183,1.5027322404371584,93.44780261632722
D:\Dataset BDC26\train\2_Organic\O_6321.jpg,O_6321.jpg,2_Organic,2,273,184,1.483695652173913,120.71788899506289
D:\Dataset BDC26\train\2_Organic\O_6322.jpg,O_6322.jpg,2_Organic,2,231,218,1.0596330275229358,195.5535035810265
D:\Dataset BDC26\train\2_Organic\O_6323.jpg,O_6323.jpg,2_Organic,2,249,202,1.2326732673267327,178.14942277360265
D:\Dataset BDC26\train\2_Organic\O_6324.jpg,O_6324.jpg,2_Organic,2,268,188,1.425531914893617,102.33012464274373
D:\Dataset BDC26\train\2_Organic\O_6325.jpg,O_6325.jpg,2_Organic,2,225,225,1.0,178.70523786008232
D:\Dataset BDC26\train\2_Organic\O_6326.jpg,O_6326.jpg,2_Organic,2,225,225,1.0,200.02576460905348
D:\Dataset BDC26\train\2_Organic\O_6327.jpg,O_6327.jpg,2_Organic,2,193,261,0.7394636015325671,202.2697807687981
D:\Dataset BDC26\train\2_Organic\O_6328.jpg,O_6328.jpg,2_Organic,2,272,185,1.4702702702702704,219.93180312665606
D:\Dataset BDC26\train\2_Organic\O_6329.jpg,O_6329.jpg,2_Organic,2,300,168,1.7857142857142858,133.56748677248677
D:\Dataset BDC26\train\2_Organic\O_633.jpg,O_633.jpg,2_Organic,2,259,194,1.3350515463917525,173.244576682721
D:\Dataset BDC26\train\2_Organic\O_6330.jpg,O_6330.jpg,2_Organic,2,219,230,0.9521739130434783,220.55936073059362
D:\Dataset BDC26\train\2_Organic\O_6331.jpg,O_6331.jpg,2_Organic,2,242,208,1.1634615384615385,218.20572420004237
D:\Dataset BDC26\train\2_Organic\O_6332.jpg,O_6332.jpg,2_Organic,2,266,189,1.4074074074074074,215.66112370874274
D:\Dataset BDC26\train\2_Organic\O_6333.jpg,O_6333.jpg,2_Organic,2,275,183,1.5027322404371584,89.94576585527405
D:\Dataset BDC26\train\2_Organic\O_6334.jpg,O_6334.jpg,2_Organic,2,259,194,1.3350515463917525,80.49002242301212
D:\Dataset BDC26\train\2_Organic\O_6335.jpg,O_6335.jpg,2_Organic,2,225,225,1.0,221.71184855967078
D:\Dataset BDC26\train\2_Organic\O_6336.jpg,O_6336.jpg,2_Organic,2,284,177,1.6045197740112995,132.81827405108618
D:\Dataset BDC26\train\2_Organic\O_6337.jpg,O_6337.jpg,2_Organic,2,299,168,1.7797619047619047,93.9800193767585
D:\Dataset BDC26\train\2_Organic\O_6338.jpg,O_6338.jpg,2_Organic,2,237,213,1.1126760563380282,218.77571099357513
D:\Dataset BDC26\train\2_Organic\O_6339.jpg,O_6339.jpg,2_Organic,2,211,239,0.8828451882845189,150.77320589343432
D:\Dataset BDC26\train\2_Organic\O_634.jpg,O_634.jpg,2_Organic,2,259,194,1.3350515463917525,144.2428982738261
D:\Dataset BDC26\train\2_Organic\O_6340.jpg,O_6340.jpg,2_Organic,2,275,183,1.5027322404371584,192.17898327537674
D:\Dataset BDC26\train\2_Organic\O_6341.jpg,O_6341.jpg,2_Organic,2,273,185,1.4756756756756757,83.97467577467577
D:\Dataset BDC26\train\2_Organic\O_6342.jpg,O_6342.jpg,2_Organic,2,275,183,1.5027322404371584,137.6856830601093
D:\Dataset BDC26\train\2_Organic\O_6343.jpg,O_6343.jpg,2_Organic,2,271,186,1.456989247311828,95.99257363541376
D:\Dataset BDC26\train\2_Organic\O_6344.jpg,O_6344.jpg,2_Organic,2,225,225,1.0,200.15687242798356
D:\Dataset BDC26\train\2_Organic\O_6345.jpg,O_6345.jpg,2_Organic,2,221,228,0.9692982456140351,190.12448069646211
D:\Dataset BDC26\train\2_Organic\O_6346.jpg,O_6346.jpg,2_Organic,2,225,225,1.0,221.00364115226338
D:\Dataset BDC26\train\2_Organic\O_6347.jpg,O_6347.jpg,2_Organic,2,303,166,1.8253012048192772,214.62946174135485
D:\Dataset BDC26\train\2_Organic\O_6348.jpg,O_6348.jpg,2_Organic,2,342,147,2.326530612244898,213.68571561178078
D:\Dataset BDC26\train\2_Organic\O_6349.jpg,O_6349.jpg,2_Organic,2,198,255,0.7764705882352941,173.10833168284148
D:\Dataset BDC26\train\2_Organic\O_635.jpg,O_635.jpg,2_Organic,2,225,225,1.0,191.23307325102883
D:\Dataset BDC26\train\2_Organic\O_6350.jpg,O_6350.jpg,2_Organic,2,214,236,0.9067796610169492,211.1242013833888
D:\Dataset BDC26\train\2_Organic\O_6351.jpg,O_6351.jpg,2_Organic,2,247,204,1.2107843137254901,219.6325050938054
D:\Dataset BDC26\train\2_Organic\O_6352.jpg,O_6352.jpg,2_Organic,2,259,194,1.3350515463917525,187.84651514548423
D:\Dataset BDC26\train\2_Organic\O_6353.jpg,O_6353.jpg,2_Organic,2,311,162,1.9197530864197532,107.03888955050085
D:\Dataset BDC26\train\2_Organic\O_6354.jpg,O_6354.jpg,2_Organic,2,259,194,1.3350515463917525,163.04856771351618
D:\Dataset BDC26\train\2_Organic\O_6355.jpg,O_6355.jpg,2_Organic,2,224,225,0.9955555555555555,230.3380291005291
D:\Dataset BDC26\train\2_Organic\O_6356.jpg,O_6356.jpg,2_Organic,2,271,186,1.456989247311828,204.83833935113543
D:\Dataset BDC26\train\2_Organic\O_6357.jpg,O_6357.jpg,2_Organic,2,259,194,1.3350515463917525,110.70972813756318
D:\Dataset BDC26\train\2_Organic\O_6358.jpg,O_6358.jpg,2_Organic,2,259,194,1.3350515463917525,86.1111464925898
D:\Dataset BDC26\train\2_Organic\O_6359.jpg,O_6359.jpg,2_Organic,2,259,194,1.3350515463917525,217.94790298398547
D:\Dataset BDC26\train\2_Organic\O_636.jpg,O_636.jpg,2_Organic,2,182,276,0.6594202898550725,196.55306710198013
